id,image_id,category_id,segmentation,area,bbox,iscrowd
18260,4458,160.0,[],900.0,"[300.0, 112.0, 36.0, 25.0]",0
18261,4458,160.0,[],1656.0,"[403.0, 73.0, 46.0, 36.0]",0
18262,4458,160.0,[],1176.0,"[428.0, 31.0, 42.0, 28.0]",0
18263,4458,160.0,[],2288.0,"[150.0, 7.0, 52.0, 44.0]",0
18264,4458,160.0,[],1813.0,"[289.0, 185.0, 49.0, 37.0]",0
18265,4458,160.0,[],1610.0,"[169.0, 188.0, 46.0, 35.0]",0
18266,4458,160.0,[],1550.0,"[289.0, 261.0, 50.0, 31.0]",0
18267,4458,160.0,[],1364.0,"[595.0, 284.0, 44.0, 31.0]",0
18268,4459,160.0,[],1666.0,"[558.0, 213.0, 49.0, 34.0]",0
18269,4459,160.0,[],1240.0,"[374.0, 16.0, 40.0, 31.0]",0
18270,4459,160.0,[],1240.0,"[312.0, 94.0, 40.0, 31.0]",0
18271,4459,160.0,[],1161.0,"[257.0, 192.0, 43.0, 27.0]",0
18272,4459,160.0,[],1428.0,"[139.0, 124.0, 42.0, 34.0]",0
18273,4459,160.0,[],1242.0,"[619.0, 146.0, 46.0, 27.0]",0
18274,4459,160.0,[],1504.0,"[638.0, 72.0, 47.0, 32.0]",0
18275,4459,160.0,[],1551.0,"[254.0, 121.0, 47.0, 33.0]",0
18276,4459,160.0,[],924.0,"[421.0, 91.0, 33.0, 28.0]",0
18277,4460,160.0,[],1683.0,"[255.0, 189.0, 51.0, 33.0]",0
18278,4460,160.0,[],1488.0,"[252.0, 118.0, 48.0, 31.0]",0
18279,4460,160.0,[],928.0,"[269.0, 52.0, 32.0, 29.0]",0
18280,4460,160.0,[],1870.0,"[631.0, 67.0, 55.0, 34.0]",0
18281,4460,160.0,[],1452.0,"[135.0, 117.0, 44.0, 33.0]",0
18282,4460,160.0,[],1581.0,"[616.0, 142.0, 51.0, 31.0]",0
18283,4460,160.0,[],1333.0,"[307.0, 90.0, 43.0, 31.0]",0
18284,4460,160.0,[],1080.0,"[559.0, 214.0, 40.0, 27.0]",0
18285,4460,160.0,[],1120.0,"[374.0, 16.0, 40.0, 28.0]",0
18286,4461,160.0,[],1650.0,"[652.0, 94.0, 50.0, 33.0]",0
18287,4461,160.0,[],1550.0,"[632.0, 170.0, 50.0, 31.0]",0
18288,4461,160.0,[],2112.0,"[268.0, 141.0, 48.0, 44.0]",0
18289,4461,160.0,[],1496.0,"[322.0, 115.0, 44.0, 34.0]",0
18290,4461,160.0,[],1290.0,"[154.0, 147.0, 43.0, 30.0]",0
18291,4461,160.0,[],1820.0,"[268.0, 214.0, 52.0, 35.0]",0
18292,4461,160.0,[],1064.0,"[281.0, 73.0, 38.0, 28.0]",0
18293,4461,160.0,[],1584.0,"[570.0, 240.0, 48.0, 33.0]",0
18294,4461,160.0,[],1107.0,"[391.0, 41.0, 41.0, 27.0]",0
18295,4462,160.0,[],2706.0,"[80.0, 111.0, 66.0, 41.0]",0
18296,4462,160.0,[],2232.0,"[99.0, 74.0, 62.0, 36.0]",0
18297,4462,160.0,[],1160.0,"[355.0, 178.0, 40.0, 29.0]",0
18298,4462,160.0,[],1280.0,"[242.0, 215.0, 40.0, 32.0]",0
18299,4462,160.0,[],1428.0,"[115.0, 310.0, 42.0, 34.0]",0
18300,4463,160.0,[],1320.0,"[451.0, 169.0, 40.0, 33.0]",0
18301,4463,160.0,[],1200.0,"[248.0, 336.0, 40.0, 30.0]",0
18302,4463,160.0,[],1230.0,"[184.0, 33.0, 41.0, 30.0]",0
18303,4463,160.0,[],1026.0,"[524.0, 164.0, 38.0, 27.0]",0
18304,4463,160.0,[],1880.0,"[310.0, 240.0, 47.0, 40.0]",0
18305,4463,160.0,[],2255.0,"[53.0, 134.0, 55.0, 41.0]",0
18306,4463,160.0,[],1364.0,"[134.0, 30.0, 44.0, 31.0]",0
18307,4463,160.0,[],2337.0,"[39.0, 178.0, 57.0, 41.0]",0
18308,4463,160.0,[],1271.0,"[335.0, 187.0, 41.0, 31.0]",0
18309,4463,160.0,[],1064.0,"[326.0, 49.0, 38.0, 28.0]",0
18310,4463,160.0,[],2106.0,"[586.0, 290.0, 54.0, 39.0]",0
18311,4463,160.0,[],1225.0,"[202.0, 285.0, 35.0, 35.0]",0
18312,4464,160.0,[],1855.0,"[45.0, 153.0, 53.0, 35.0]",0
18313,4464,160.0,[],2142.0,"[304.0, 258.0, 51.0, 42.0]",0
18314,4464,160.0,[],2226.0,"[356.0, 166.0, 53.0, 42.0]",0
18315,4464,160.0,[],1462.0,"[445.0, 187.0, 43.0, 34.0]",0
18316,4464,160.0,[],2679.0,"[33.0, 187.0, 57.0, 47.0]",0
18317,4465,160.0,[],1080.0,"[454.0, 176.0, 36.0, 30.0]",0
18318,4465,160.0,[],1961.0,"[51.0, 139.0, 53.0, 37.0]",0
18319,4465,160.0,[],1147.0,"[527.0, 163.0, 37.0, 31.0]",0
18320,4465,160.0,[],1302.0,"[312.0, 246.0, 42.0, 31.0]",0
18321,4465,160.0,[],1395.0,"[330.0, 189.0, 45.0, 31.0]",0
18322,4466,160.0,[],1155.0,"[521.0, 171.0, 35.0, 33.0]",0
18323,4466,160.0,[],1287.0,"[309.0, 255.0, 39.0, 33.0]",0
18324,4466,160.0,[],1452.0,"[194.0, 298.0, 44.0, 33.0]",0
18325,4466,160.0,[],2436.0,"[33.0, 188.0, 58.0, 42.0]",0
18326,4466,160.0,[],1044.0,"[322.0, 60.0, 36.0, 29.0]",0
18327,4466,160.0,[],1023.0,"[335.0, 198.0, 33.0, 31.0]",0
18328,4466,160.0,[],1840.0,"[359.0, 164.0, 46.0, 40.0]",0
18329,4466,160.0,[],1530.0,"[445.0, 181.0, 45.0, 34.0]",0
18330,4466,160.0,[],1610.0,"[587.0, 306.0, 46.0, 35.0]",0
18331,4467,160.0,[],1862.0,"[362.0, 139.0, 49.0, 38.0]",0
18332,4467,160.0,[],1786.0,"[170.0, 124.0, 47.0, 38.0]",0
18333,4467,160.0,[],2067.0,"[92.0, 246.0, 53.0, 39.0]",0
18334,4467,160.0,[],1394.0,"[578.0, 266.0, 41.0, 34.0]",0
18335,4468,160.0,[],1462.0,"[529.0, 206.0, 43.0, 34.0]",0
18336,4468,160.0,[],2832.0,"[252.0, 308.0, 59.0, 48.0]",0
18337,4468,160.0,[],1692.0,"[379.0, 183.0, 47.0, 36.0]",0
18338,4468,160.0,[],1462.0,"[332.0, 186.0, 43.0, 34.0]",0
18339,4469,160.0,[],1408.0,"[510.0, 320.0, 44.0, 32.0]",0
18340,4469,160.0,[],560.0,"[480.0, 78.0, 28.0, 20.0]",0
18341,4469,160.0,[],1073.0,"[537.0, 293.0, 37.0, 29.0]",0
18342,4469,160.0,[],1435.0,"[199.0, 133.0, 41.0, 35.0]",0
18343,4469,160.0,[],1102.0,"[414.0, 314.0, 38.0, 29.0]",0
18344,4469,160.0,[],1248.0,"[396.0, 155.0, 39.0, 32.0]",0
18345,4469,160.0,[],1102.0,"[611.0, 285.0, 38.0, 29.0]",0
18346,4469,160.0,[],2706.0,"[100.0, 308.0, 66.0, 41.0]",0
18347,4469,160.0,[],1240.0,"[249.0, 137.0, 40.0, 31.0]",0
18348,4469,160.0,[],1353.0,"[443.0, 274.0, 41.0, 33.0]",0
18349,4469,160.0,[],2160.0,"[120.0, 259.0, 54.0, 40.0]",0
18350,4470,160.0,[],1872.0,"[471.0, 182.0, 52.0, 36.0]",0
18351,4470,160.0,[],1584.0,"[550.0, 95.0, 48.0, 33.0]",0
18352,4470,160.0,[],2530.0,"[517.0, 301.0, 55.0, 46.0]",0
18353,4470,160.0,[],3200.0,"[196.0, 287.0, 64.0, 50.0]",0
18354,4470,160.0,[],1408.0,"[275.0, 164.0, 44.0, 32.0]",0
18355,4470,160.0,[],1628.0,"[323.0, 160.0, 44.0, 37.0]",0
18356,4471,160.0,[],1053.0,"[556.0, 17.0, 39.0, 27.0]",0
18357,4471,160.0,[],980.0,"[677.0, 164.0, 35.0, 28.0]",0
18358,4471,160.0,[],1862.0,"[23.0, 135.0, 49.0, 38.0]",0
18359,4471,160.0,[],1092.0,"[418.0, 175.0, 42.0, 26.0]",0
18360,4471,160.0,[],1080.0,"[558.0, 74.0, 40.0, 27.0]",0
18361,4472,160.0,[],1426.0,"[511.0, 43.0, 46.0, 31.0]",0
18362,4472,160.0,[],1200.0,"[368.0, 141.0, 40.0, 30.0]",0
18363,4473,160.0,[],1134.0,"[526.0, 221.0, 42.0, 27.0]",0
18364,4473,160.0,[],2240.0,"[124.0, 179.0, 56.0, 40.0]",0
18365,4474,160.0,[],782.0,"[367.0, 5.0, 34.0, 23.0]",0
18366,4474,160.0,[],1176.0,"[420.0, 179.0, 42.0, 28.0]",0
18367,4474,160.0,[],1122.0,"[350.0, 174.0, 34.0, 33.0]",0
18368,4475,160.0,[],960.0,"[3.0, 290.0, 32.0, 30.0]",0
18369,4475,160.0,[],1080.0,"[428.0, 136.0, 40.0, 27.0]",0
18370,4475,160.0,[],1026.0,"[353.0, 134.0, 38.0, 27.0]",0
18371,4476,160.0,[],1421.0,"[454.0, 87.0, 49.0, 29.0]",0
18372,4476,160.0,[],936.0,"[323.0, 170.0, 36.0, 26.0]",0
18373,4476,160.0,[],1887.0,"[302.0, 133.0, 51.0, 37.0]",0
18374,4476,160.0,[],1836.0,"[210.0, 88.0, 54.0, 34.0]",0
18375,4477,160.0,[],1472.0,"[456.0, 58.0, 46.0, 32.0]",0
18376,4477,160.0,[],1305.0,"[217.0, 60.0, 45.0, 29.0]",0
18377,4477,160.0,[],1581.0,"[294.0, 336.0, 51.0, 31.0]",0
18378,4477,160.0,[],1938.0,"[302.0, 103.0, 51.0, 38.0]",0
18379,4478,160.0,[],1584.0,"[321.0, 217.0, 48.0, 33.0]",0
18380,4478,160.0,[],1632.0,"[214.0, 137.0, 51.0, 32.0]",0
18381,4478,160.0,[],1728.0,"[466.0, 129.0, 48.0, 36.0]",0
18382,4478,160.0,[],1872.0,"[306.0, 182.0, 52.0, 36.0]",0
18383,4479,160.0,[],1908.0,"[313.0, 227.0, 53.0, 36.0]",0
18384,4479,160.0,[],1550.0,"[221.0, 181.0, 50.0, 31.0]",0
18385,4479,160.0,[],1776.0,"[473.0, 165.0, 48.0, 37.0]",0
18386,4479,160.0,[],1410.0,"[330.0, 264.0, 47.0, 30.0]",0
18387,4480,160.0,[],2040.0,"[385.0, 94.0, 51.0, 40.0]",0
18388,4480,160.0,[],1334.0,"[541.0, 45.0, 46.0, 29.0]",0
18389,4480,160.0,[],1200.0,"[318.0, 115.0, 40.0, 30.0]",0
18390,4480,160.0,[],1102.0,"[310.0, 15.0, 38.0, 29.0]",0
18391,4480,160.0,[],1485.0,"[167.0, 46.0, 45.0, 33.0]",0
18392,4480,160.0,[],1833.0,"[513.0, 137.0, 47.0, 39.0]",0
18393,4481,160.0,[],2436.0,"[501.0, 154.0, 58.0, 42.0]",0
18394,4481,160.0,[],1836.0,"[378.0, 120.0, 51.0, 36.0]",0
18395,4482,160.0,[],1462.0,"[289.0, 233.0, 43.0, 34.0]",0
18396,4482,160.0,[],1862.0,"[523.0, 152.0, 49.0, 38.0]",0
18397,4482,160.0,[],1189.0,"[358.0, 17.0, 41.0, 29.0]",0
18398,4482,160.0,[],1782.0,"[497.0, 257.0, 54.0, 33.0]",0
18399,4482,160.0,[],1134.0,"[275.0, 121.0, 42.0, 27.0]",0
18400,4483,160.0,[],1596.0,"[297.0, 182.0, 42.0, 38.0]",0
18401,4483,160.0,[],2021.0,"[369.0, 165.0, 47.0, 43.0]",0
18402,4483,160.0,[],1500.0,"[549.0, 11.0, 50.0, 30.0]",0
18403,4483,160.0,[],1392.0,"[134.0, 115.0, 48.0, 29.0]",0
18404,4483,160.0,[],1550.0,"[496.0, 208.0, 50.0, 31.0]",0
18405,4483,160.0,[],1650.0,"[282.0, 74.0, 50.0, 33.0]",0
18406,4483,160.0,[],1457.0,"[524.0, 113.0, 47.0, 31.0]",0
18407,4484,160.0,[],1504.0,"[273.0, 168.0, 47.0, 32.0]",0
18408,4484,160.0,[],2337.0,"[361.0, 267.0, 57.0, 41.0]",0
18409,4484,160.0,[],2014.0,"[526.0, 202.0, 53.0, 38.0]",0
18410,4484,160.0,[],1050.0,"[358.0, 61.0, 42.0, 25.0]",0
18411,4484,160.0,[],1836.0,"[506.0, 316.0, 51.0, 36.0]",0
18412,4484,160.0,[],1440.0,"[288.0, 292.0, 45.0, 32.0]",0
18413,4485,160.0,[],2205.0,"[114.0, 288.0, 49.0, 45.0]",0
18414,4485,160.0,[],1650.0,"[545.0, 272.0, 50.0, 33.0]",0
18415,4485,160.0,[],1395.0,"[564.0, 149.0, 45.0, 31.0]",0
18416,4485,160.0,[],1380.0,"[360.0, 118.0, 46.0, 30.0]",0
18417,4485,160.0,[],1176.0,"[277.0, 241.0, 42.0, 28.0]",0
18418,4486,160.0,[],2120.0,"[362.0, 191.0, 53.0, 40.0]",0
18419,4486,160.0,[],1650.0,"[127.0, 136.0, 50.0, 33.0]",0
18420,4486,160.0,[],1680.0,"[521.0, 129.0, 48.0, 35.0]",0
18421,4486,160.0,[],1333.0,"[291.0, 207.0, 43.0, 31.0]",0
18422,4486,160.0,[],1260.0,"[549.0, 32.0, 45.0, 28.0]",0
18423,4487,160.0,[],1890.0,"[635.0, 17.0, 54.0, 35.0]",0
18424,4487,160.0,[],2242.0,"[567.0, 198.0, 59.0, 38.0]",0
18425,4487,160.0,[],1144.0,"[286.0, 65.0, 44.0, 26.0]",0
18426,4487,160.0,[],1840.0,"[281.0, 298.0, 46.0, 40.0]",0
18427,4487,160.0,[],1666.0,"[361.0, 168.0, 49.0, 34.0]",0
18428,4487,160.0,[],1683.0,"[559.0, 334.0, 51.0, 33.0]",0
18429,4488,160.0,[],1924.0,"[253.0, 133.0, 52.0, 37.0]",0
18430,4488,160.0,[],1802.0,"[472.0, 106.0, 53.0, 34.0]",0
18431,4488,160.0,[],2120.0,"[620.0, 164.0, 53.0, 40.0]",0
18432,4488,160.0,[],1240.0,"[250.0, 231.0, 40.0, 31.0]",0
18433,4489,160.0,[],1596.0,"[633.0, 145.0, 42.0, 38.0]",0
18434,4489,160.0,[],1564.0,"[485.0, 87.0, 46.0, 34.0]",0
18435,4489,160.0,[],1716.0,"[261.0, 111.0, 52.0, 33.0]",0
18436,4489,160.0,[],1302.0,"[260.0, 207.0, 42.0, 31.0]",0
18437,4489,160.0,[],2200.0,"[341.0, 324.0, 55.0, 40.0]",0
18438,4490,160.0,[],1581.0,"[578.0, 289.0, 51.0, 31.0]",0
18439,4490,160.0,[],1551.0,"[273.0, 140.0, 47.0, 33.0]",0
18440,4490,160.0,[],1581.0,"[495.0, 32.0, 51.0, 31.0]",0
18441,4490,160.0,[],1824.0,"[361.0, 252.0, 48.0, 38.0]",0
18442,4491,160.0,[],1305.0,"[455.0, 180.0, 45.0, 29.0]",0
18443,4491,160.0,[],1305.0,"[401.0, 39.0, 45.0, 29.0]",0
18444,4491,160.0,[],1305.0,"[217.0, 309.0, 45.0, 29.0]",0
18445,4491,160.0,[],1376.0,"[226.0, 207.0, 43.0, 32.0]",0
18446,4492,160.0,[],1380.0,"[484.0, 37.0, 46.0, 30.0]",0
18447,4492,160.0,[],2400.0,"[425.0, 281.0, 60.0, 40.0]",0
18448,4492,160.0,[],1484.0,"[371.0, 131.0, 53.0, 28.0]",0
18449,4492,160.0,[],1581.0,"[422.0, 53.0, 51.0, 31.0]",0
18450,4492,160.0,[],1350.0,"[216.0, 31.0, 45.0, 30.0]",0
18451,4492,160.0,[],2695.0,"[191.0, 314.0, 55.0, 49.0]",0
18452,4493,160.0,[],1748.0,"[363.0, 260.0, 46.0, 38.0]",0
18453,4493,160.0,[],1452.0,"[223.0, 48.0, 44.0, 33.0]",0
18454,4493,160.0,[],1564.0,"[478.0, 150.0, 46.0, 34.0]",0
18455,4493,160.0,[],1334.0,"[413.0, 166.0, 46.0, 29.0]",0
18456,4493,160.0,[],1824.0,"[95.0, 116.0, 48.0, 38.0]",0
18457,4493,160.0,[],1408.0,"[187.0, 146.0, 44.0, 32.0]",0
18458,4494,160.0,[],1395.0,"[182.0, 167.0, 45.0, 31.0]",0
18459,4494,160.0,[],1728.0,"[362.0, 283.0, 48.0, 36.0]",0
18460,4494,160.0,[],1581.0,"[407.0, 182.0, 51.0, 31.0]",0
18461,4494,160.0,[],1551.0,"[477.0, 165.0, 47.0, 33.0]",0
18462,4494,160.0,[],1617.0,"[216.0, 66.0, 49.0, 33.0]",0
18463,4495,160.0,[],1645.0,"[191.0, 116.0, 47.0, 35.0]",0
18464,4495,160.0,[],1908.0,"[365.0, 223.0, 53.0, 36.0]",0
18465,4495,160.0,[],1530.0,"[228.0, 22.0, 45.0, 34.0]",0
18466,4495,160.0,[],1680.0,"[110.0, 86.0, 42.0, 40.0]",0
18467,4495,160.0,[],1550.0,"[412.0, 133.0, 50.0, 31.0]",0
18468,4496,160.0,[],1728.0,"[361.0, 314.0, 48.0, 36.0]",0
18469,4496,160.0,[],1650.0,"[208.0, 87.0, 50.0, 33.0]",0
18470,4496,160.0,[],1665.0,"[476.0, 187.0, 45.0, 37.0]",0
18471,4496,160.0,[],1551.0,"[174.0, 191.0, 47.0, 33.0]",0
18472,4496,160.0,[],2408.0,"[404.0, 203.0, 56.0, 43.0]",0
18473,4496,160.0,[],1344.0,"[86.0, 164.0, 42.0, 32.0]",0
18474,4497,160.0,[],1887.0,"[467.0, 255.0, 51.0, 37.0]",0
18475,4497,160.0,[],1584.0,"[63.0, 234.0, 48.0, 33.0]",0
18476,4497,160.0,[],2016.0,"[194.0, 148.0, 56.0, 36.0]",0
18477,4497,160.0,[],2220.0,"[395.0, 274.0, 60.0, 37.0]",0
18478,4497,160.0,[],1734.0,"[154.0, 262.0, 51.0, 34.0]",0
18479,4498,160.0,[],962.0,"[207.0, 158.0, 37.0, 26.0]",0
18480,4498,160.0,[],1014.0,"[318.0, 253.0, 39.0, 26.0]",0
18481,4498,160.0,[],1400.0,"[476.0, 174.0, 40.0, 35.0]",0
18482,4499,160.0,[],950.0,"[385.0, 91.0, 38.0, 25.0]",0
18483,4499,160.0,[],1014.0,"[494.0, 182.0, 39.0, 26.0]",0
18484,4499,160.0,[],1365.0,"[646.0, 108.0, 39.0, 35.0]",0
18485,4500,160.0,[],1820.0,"[512.0, 155.0, 52.0, 35.0]",0
18486,4500,160.0,[],1148.0,"[361.0, 230.0, 41.0, 28.0]",0
18487,4500,160.0,[],980.0,"[254.0, 133.0, 35.0, 28.0]",0
18488,4501,160.0,[],1457.0,"[427.0, 53.0, 47.0, 31.0]",0
18489,4501,160.0,[],858.0,"[131.0, 141.0, 39.0, 22.0]",0
18490,4501,160.0,[],780.0,"[399.0, 29.0, 30.0, 26.0]",0
18491,4501,160.0,[],888.0,"[316.0, 18.0, 37.0, 24.0]",0
18492,4501,160.0,[],459.0,"[282.0, 36.0, 27.0, 17.0]",0
18493,4502,160.0,[],1500.0,"[644.0, 258.0, 50.0, 30.0]",0
18494,4502,160.0,[],1360.0,"[272.0, 172.0, 40.0, 34.0]",0
18495,4502,160.0,[],1610.0,"[348.0, 180.0, 46.0, 35.0]",0
18496,4502,160.0,[],1209.0,"[320.0, 143.0, 39.0, 31.0]",0
18497,4502,160.0,[],1677.0,"[233.0, 169.0, 43.0, 39.0]",0
18498,4502,160.0,[],1092.0,"[183.0, 167.0, 42.0, 26.0]",0
18499,4502,160.0,[],1280.0,"[145.0, 181.0, 40.0, 32.0]",0
18500,4503,160.0,[],1050.0,"[240.0, 165.0, 35.0, 30.0]",0
18501,4503,160.0,[],1221.0,"[280.0, 165.0, 37.0, 33.0]",0
18502,4503,160.0,[],1280.0,"[326.0, 134.0, 40.0, 32.0]",0
18503,4503,160.0,[],1584.0,"[321.0, 200.0, 44.0, 36.0]",0
18504,4503,160.0,[],1247.0,"[187.0, 163.0, 43.0, 29.0]",0
18505,4503,160.0,[],840.0,"[150.0, 180.0, 35.0, 24.0]",0
18506,4503,160.0,[],1462.0,"[350.0, 178.0, 43.0, 34.0]",0
18507,4503,160.0,[],1785.0,"[648.0, 253.0, 51.0, 35.0]",0
18508,4504,160.0,[],1591.0,"[261.0, 144.0, 43.0, 37.0]",0
18509,4504,160.0,[],1677.0,"[342.0, 174.0, 43.0, 39.0]",0
18510,4504,160.0,[],1540.0,"[16.0, 281.0, 44.0, 35.0]",0
18511,4504,160.0,[],1188.0,"[351.0, 112.0, 36.0, 33.0]",0
18512,4504,160.0,[],1394.0,"[175.0, 149.0, 41.0, 34.0]",0
18513,4504,160.0,[],1122.0,"[306.0, 144.0, 34.0, 33.0]",0
18514,4504,160.0,[],1610.0,"[373.0, 151.0, 46.0, 35.0]",0
18515,4505,160.0,[],1440.0,"[359.0, 161.0, 40.0, 36.0]",0
18516,4505,160.0,[],1380.0,"[33.0, 269.0, 46.0, 30.0]",0
18517,4505,160.0,[],1184.0,"[362.0, 100.0, 37.0, 32.0]",0
18518,4505,160.0,[],1440.0,"[230.0, 121.0, 40.0, 36.0]",0
18519,4505,160.0,[],986.0,"[678.0, 210.0, 34.0, 29.0]",0
18520,4505,160.0,[],1054.0,"[275.0, 132.0, 34.0, 31.0]",0
18521,4505,160.0,[],864.0,"[192.0, 144.0, 36.0, 24.0]",0
18522,4505,160.0,[],1260.0,"[388.0, 140.0, 42.0, 30.0]",0
18523,4506,160.0,[],1258.0,"[267.0, 139.0, 37.0, 34.0]",0
18524,4506,160.0,[],1435.0,"[351.0, 105.0, 41.0, 35.0]",0
18525,4506,160.0,[],1215.0,"[19.0, 278.0, 45.0, 27.0]",0
18526,4506,160.0,[],1170.0,"[308.0, 141.0, 39.0, 30.0]",0
18527,4506,160.0,[],1330.0,"[382.0, 148.0, 38.0, 35.0]",0
18528,4506,160.0,[],1260.0,"[220.0, 131.0, 42.0, 30.0]",0
18529,4506,160.0,[],759.0,"[183.0, 150.0, 33.0, 23.0]",0
18530,4507,160.0,[],1551.0,"[57.0, 240.0, 47.0, 33.0]",0
18531,4507,160.0,[],936.0,"[212.0, 117.0, 36.0, 26.0]",0
18532,4507,160.0,[],1026.0,"[250.0, 103.0, 38.0, 27.0]",0
18533,4507,160.0,[],1680.0,"[376.0, 134.0, 42.0, 40.0]",0
18534,4507,160.0,[],1365.0,"[378.0, 79.0, 39.0, 35.0]",0
18535,4507,160.0,[],990.0,"[338.0, 111.0, 33.0, 30.0]",0
18536,4507,160.0,[],1248.0,"[295.0, 111.0, 39.0, 32.0]",0
18537,4508,160.0,[],1551.0,"[118.0, 325.0, 47.0, 33.0]",0
18538,4508,160.0,[],690.0,"[288.0, 15.0, 30.0, 23.0]",0
18539,4508,160.0,[],1472.0,"[174.0, 333.0, 46.0, 32.0]",0
18540,4508,160.0,[],684.0,"[73.0, 348.0, 38.0, 18.0]",0
18541,4508,160.0,[],510.0,"[653.0, 164.0, 30.0, 17.0]",0
18542,4508,160.0,[],1886.0,"[277.0, 283.0, 46.0, 41.0]",0
18543,4508,160.0,[],575.0,"[504.0, 33.0, 25.0, 23.0]",0
18544,4508,160.0,[],1470.0,"[224.0, 325.0, 42.0, 35.0]",0
18545,4508,160.0,[],1440.0,"[313.0, 333.0, 45.0, 32.0]",0
18546,4508,160.0,[],522.0,"[556.0, 0.0, 29.0, 18.0]",0
18547,4509,160.0,[],988.0,"[251.0, 111.0, 38.0, 26.0]",0
18548,4509,160.0,[],720.0,"[622.0, 283.0, 30.0, 24.0]",0
18549,4509,160.0,[],792.0,"[447.0, 139.0, 33.0, 24.0]",0
18550,4509,160.0,[],567.0,"[505.0, 99.0, 27.0, 21.0]",0
18551,4509,160.0,[],1120.0,"[214.0, 121.0, 40.0, 28.0]",0
18552,4510,160.0,[],816.0,"[571.0, 330.0, 34.0, 24.0]",0
18553,4510,160.0,[],598.0,"[458.0, 136.0, 26.0, 23.0]",0
18554,4510,160.0,[],1053.0,"[196.0, 155.0, 39.0, 27.0]",0
18555,4510,160.0,[],910.0,"[396.0, 180.0, 35.0, 26.0]",0
18556,4510,160.0,[],759.0,"[639.0, 225.0, 33.0, 23.0]",0
18557,4511,160.0,[],624.0,"[431.0, 166.0, 26.0, 24.0]",0
18558,4511,160.0,[],840.0,"[364.0, 213.0, 35.0, 24.0]",0
18559,4511,160.0,[],990.0,"[615.0, 257.0, 33.0, 30.0]",0
18560,4511,160.0,[],1160.0,"[119.0, 200.0, 40.0, 29.0]",0
18561,4511,160.0,[],858.0,"[163.0, 189.0, 33.0, 26.0]",0
18562,4512,160.0,[],891.0,"[467.0, 122.0, 33.0, 27.0]",0
18563,4512,160.0,[],1131.0,"[171.0, 155.0, 39.0, 29.0]",0
18564,4512,160.0,[],962.0,"[209.0, 144.0, 37.0, 26.0]",0
18565,4512,160.0,[],1350.0,"[404.0, 167.0, 45.0, 30.0]",0
18566,4512,160.0,[],962.0,"[581.0, 317.0, 37.0, 26.0]",0
18567,4513,160.0,[],1247.0,"[154.0, 67.0, 43.0, 29.0]",0
18568,4513,160.0,[],527.0,"[426.0, 37.0, 31.0, 17.0]",0
18569,4513,160.0,[],1247.0,"[465.0, 180.0, 43.0, 29.0]",0
18570,4513,160.0,[],925.0,"[370.0, 124.0, 37.0, 25.0]",0
18571,4513,160.0,[],1537.0,"[17.0, 102.0, 53.0, 29.0]",0
18572,4513,160.0,[],880.0,"[404.0, 145.0, 44.0, 20.0]",0
18573,4514,160.0,[],1230.0,"[524.0, 43.0, 41.0, 30.0]",0
18574,4514,160.0,[],1188.0,"[220.0, 178.0, 44.0, 27.0]",0
18575,4514,160.0,[],1519.0,"[231.0, 217.0, 49.0, 31.0]",0
18576,4514,160.0,[],1664.0,"[362.0, 177.0, 52.0, 32.0]",0
18577,4514,160.0,[],1650.0,"[621.0, 271.0, 55.0, 30.0]",0
18578,4514,160.0,[],1008.0,"[197.0, 201.0, 42.0, 24.0]",0
18579,4515,160.0,[],1440.0,"[278.0, 136.0, 48.0, 30.0]",0
18580,4515,160.0,[],1200.0,"[136.0, 133.0, 40.0, 30.0]",0
18581,4515,160.0,[],1276.0,"[365.0, 25.0, 44.0, 29.0]",0
18582,4515,160.0,[],1504.0,"[597.0, 262.0, 47.0, 32.0]",0
18583,4515,160.0,[],1564.0,"[147.0, 173.0, 46.0, 34.0]",0
18584,4515,160.0,[],1120.0,"[150.0, 5.0, 40.0, 28.0]",0
18585,4516,160.0,[],1584.0,"[619.0, 266.0, 44.0, 36.0]",0
18586,4516,160.0,[],1290.0,"[166.0, 180.0, 43.0, 30.0]",0
18587,4516,160.0,[],1092.0,"[132.0, 161.0, 39.0, 28.0]",0
18588,4516,160.0,[],966.0,"[568.0, 113.0, 42.0, 23.0]",0
18589,4516,160.0,[],1350.0,"[385.0, 36.0, 45.0, 30.0]",0
18590,4516,160.0,[],1188.0,"[450.0, 12.0, 44.0, 27.0]",0
18591,4516,160.0,[],1224.0,"[549.0, 228.0, 51.0, 24.0]",0
18592,4516,160.0,[],1175.0,"[150.0, 143.0, 47.0, 25.0]",0
18593,4517,160.0,[],912.0,"[60.0, 106.0, 38.0, 24.0]",0
18594,4517,160.0,[],1014.0,"[474.0, 69.0, 39.0, 26.0]",0
18595,4517,160.0,[],1598.0,"[514.0, 218.0, 47.0, 34.0]",0
18596,4517,160.0,[],1440.0,"[200.0, 104.0, 48.0, 30.0]",0
18597,4517,160.0,[],1260.0,"[69.0, 143.0, 45.0, 28.0]",0
18598,4517,160.0,[],2184.0,"[452.0, 178.0, 56.0, 39.0]",0
18599,4518,255.0,[],600.0,"[375.0, 153.0, 30.0, 20.0]",0
18600,4518,160.0,[],1457.0,"[115.0, 127.0, 47.0, 31.0]",0
