id,categories
2ade5cca-e455-48c9-90c7-f598c7026c28,[160.0]
b50fcea8-b8bf-4fa0-92be-a9a5239a7e3e,[160.0]
6f3f6810-2f97-4902-a2cf-30ce2c2ba07d,"[160.0, 255.0]"
91202e87-1e16-401e-bbe1-253cf535b095,[160.0]
70d58405-248b-4ada-afe2-730d9e818f1b,[160.0]
fae41a89-dfed-4f0e-bcfc-c2bc6efbe29a,[160.0]
229b619f-5610-466c-a2d3-b6ffc6fa30ee,[160.0]
723facad-6f61-4b62-b1d2-d227584e0d9d,[160.0]
ac07b602-8926-4d50-b376-0121f0dfde98,[160.0]
722c2c63-1069-4105-bd53-00ece59e8e37,[160.0]
963080f9-30ed-48d3-a0d9-046526163c11,[160.0]
6d1fed8f-56e7-4978-ac85-b9558407de67,[160.0]
bbf96fe6-12e5-44ca-9f0a-1ba657a66984,[160.0]
f3ef153b-4a4b-4cc7-96e1-f2ed13529064,[160.0]
ab467dc7-6cc8-4e79-8661-2e8902489b85,[160.0]
5896dcf3-1910-4831-84a3-fc9fbb81d74f,[160.0]
9565abea-0dae-4a31-99fd-7d9dd27f3b6e,[160.0]
2f1d694f-b6b0-4182-a44a-684e537e0a5c,[160.0]
1f4004d8-115b-4e59-83fa-7f8fe0e818fa,[160.0]
e3ea7d06-b6f1-4d9a-8afd-0bb8d9daee1c,[160.0]
17ae4313-4c12-438c-8d47-6bb1e773c708,[160.0]
428ecf35-9cf9-4191-9728-cdccae0e941d,[160.0]
10fe99b5-cf75-4844-b3fa-b3ba56a6124b,[160.0]
3395c0e7-8e88-4244-8b70-fc941ce7e4f5,[160.0]
acb0953f-9420-49fb-a08e-719949e1146a,[160.0]
28b7503a-3105-46a5-b8af-f8d2aacf5425,[160.0]
5f7cdbb5-ce87-4f46-95da-8ef26a9d73b3,[160.0]
fbb3b0fa-fb69-4d0e-ba14-e4dcaeed385e,[160.0]
f942fb7e-1aae-449e-a52a-a1c5659a5b79,[160.0]
924a3afa-2cce-480e-b99a-b6ea53e36cf8,[160.0]
132dc15b-1b60-4015-b1b0-6db949efb7c6,[160.0]
05405812-5d30-4511-8f40-2b61e21d9e5c,[160.0]
49b6b1bd-49df-43ac-b724-f5c4cbc2602c,[160.0]
fb70785f-47cc-4897-8e85-b7494f55ec16,[160.0]
78c1764f-1961-4f65-affe-6c48c7d0d723,[160.0]
096ebc5e-714b-46ea-ae91-83331a704636,[160.0]
d97a96b5-bde9-491f-9a09-dd884f10aecb,[160.0]
37b4d6b9-aa04-48cb-85a7-7e7d1935b563,[160.0]
6ac62cee-7740-4439-ad83-ada61e93bdfd,[160.0]
f7e1ce7f-b870-4dce-890d-632674863968,[160.0]
017d4d98-3da1-4e5a-a966-84980d8b8d0e,[160.0]
e5b7a121-2170-4e51-b91e-0612210d7284,[160.0]
13c2e4e1-6d30-485d-9f42-b51f7b46d8ee,[160.0]
87444692-cffc-4fd6-aedd-92da00270c17,[160.0]
2294e769-eb5b-49aa-a565-9206bd905f0b,[160.0]
cd3dec0f-fc17-417a-9f9f-a86496f03d0b,[160.0]
dc3dbf11-025e-4e61-b71c-e7b3cd7795c0,[160.0]
ae3523d0-316d-491c-ac81-53e6a66b65ac,[160.0]
3ada3f3e-b04e-4a39-9001-a216c9d8e390,[160.0]
14c1759e-1ffa-43cf-ace6-5641cb0e2d93,[160.0]
0035fd0e-fdca-41d4-a353-a472c5ee367f,[160.0]
6c19583f-d9cc-48e5-b405-20c8e577fa81,[160.0]
2255d952-999e-4209-9b7e-55dc8258b2ff,[160.0]
e9d68f1b-bf5a-4bae-a6a4-b1bf3568a107,[160.0]
4f93bdc0-3ead-425b-bce2-b3ae9cdd5ee9,[160.0]
eb2f7409-9d49-462b-bc28-82167b674fdc,[160.0]
3d3fa85d-de5e-47ff-aa95-c0c3f1331480,[160.0]
e4baad71-b780-4cac-adc6-383944608096,[160.0]
c9634b42-6d6d-4d72-be8c-59d30f219edc,[160.0]
d1aac4c2-08c9-4323-8b59-6c5741bc7245,[160.0]
4009d9b1-dcc4-49e1-b5e7-43c0e7a2439a,[160.0]
fb12b95f-bb2d-4b9c-853d-01d42e290957,[160.0]
9d430377-bef4-4140-8cb2-3982912f908b,[160.0]
19c01f92-8c25-4454-a271-aa5641cf9488,[160.0]
6421ecbb-fabf-4370-ac75-c0b40bb9af6c,[160.0]
f70065da-6216-4a89-8139-3a52bdb0a2d4,[160.0]
841702d5-b8b5-4c4b-a512-6f778f7d581c,[160.0]
1ac29e9d-0bdc-497b-a04f-7b795e9c918d,[160.0]
68b95e1c-3057-435a-9d64-e2ba662be8fe,[160.0]
3765caf2-86f2-4d98-8926-c4d766d8ab41,[160.0]
18db3448-9b1a-44e4-b609-dd036ddbba92,[160.0]
41554fc5-8ead-44cf-b092-f1a1f507c6d1,[160.0]
5bf323e2-9ed7-4dc0-808c-ea6c3e585ff5,[160.0]
825a3b40-e6ee-4f3c-b0c6-16529d40a888,[160.0]
1959eb77-d68b-4057-a0f0-7ca90564ddf3,[160.0]
90790c1f-b5ea-4a56-b07f-715e31af7788,[160.0]
5b35a804-4800-41ad-97d4-e5b7071efe70,[160.0]
c697de30-42bb-474f-8170-412d96e3c55d,[160.0]
31928c25-ff94-4fff-942f-805fa5c41eb9,[160.0]
12158c86-97da-4e89-99c1-a0b6fda9550c,[160.0]
51e1e53f-87ec-4d59-8b31-d9e96fe05b94,[160.0]
b96f9bf1-3d5c-4601-adfc-f23a49879cd4,[160.0]
befe9f12-442b-433d-af81-469626142a00,[160.0]
c8f99049-7dfb-49d3-98b9-227b2258573b,[160.0]
45623d12-1b3a-449a-b946-15d2bea35591,[160.0]
3478b8a1-15d5-4344-8c72-682873702555,[160.0]
8c207469-6094-4d34-bd4f-7f4b3b8f52a6,[160.0]
fcb03bd9-502d-4af4-8400-66d3dbe5897e,[160.0]
75812817-1ec3-4bed-b703-0cb9d9f39c22,[160.0]
8f6af1cd-529c-4dc2-847a-46d50de8a740,[160.0]
c8aa8a87-d657-4d35-bf78-145c177910f5,[160.0]
a36f8a4d-1ef1-44d2-96f8-b0084b2c8b2c,[160.0]
91bfd21c-5aad-4fc8-89ad-02f201b0ffeb,[160.0]
e4d0ec3a-e39e-4d09-8372-a83ff91c06c0,[160.0]
83ba038c-a730-4794-9714-f8240e12ad81,[160.0]
33680484-2be5-4d9e-bb60-ae3465db90a9,[160.0]
9b291494-5666-4283-821b-29811675c4b3,[160.0]
fdcd9a59-df95-446a-b0fa-eef82b47c091,[160.0]
a8bdcfb2-d7d4-4e5b-882f-1cd87063aa8c,[160.0]
63cbc9d5-5a4f-4ad4-af33-0b7dcf2ed364,[160.0]
c9c0bb6e-990c-4302-8b3d-695f54a28055,[160.0]
a1ee6c82-6efc-4803-bd94-dd00d386a941,[160.0]
b1dc93ff-3c81-4de1-a4a5-5f31b0ad2a23,[160.0]
98c7f950-1bc1-4888-a97a-833c8e6e1d4f,[160.0]
a109f586-441f-46c4-a171-0f614241da10,[160.0]
4169ed67-32e8-448e-af55-c31771c4a7c6,[160.0]
a7f43142-f61f-4a8d-90cd-36aba77781f8,[160.0]
a1c1d27e-8ba8-4595-aca0-5e2e09209f11,[160.0]
88468e46-8237-4f24-90bb-0ff26c17ce5b,[160.0]
42ddc891-612a-4bae-8569-c802f3aaec4d,[160.0]
45c997b5-ac2f-4ee0-9873-1b8f50f61d42,[160.0]
0ff99eec-8bd3-4151-a6eb-556cba251166,[160.0]
2f57a897-a63f-4887-a85b-2ca5917dafcf,[160.0]
6fef6101-62d1-4547-9027-e94439934a67,[160.0]
e9b22437-b3b4-4f09-9eaa-214945c507b1,[160.0]
ef88ff39-3ecb-4764-a04c-bbe9cd0d8236,[160.0]
9137d520-7687-4e78-a847-e80b7601a2a7,[160.0]
a8ba99fb-92f5-4e0c-bbc9-ff1aabc53d96,[160.0]
017a9b2a-fce1-4d89-9e32-a4666646e49e,[160.0]
8714af2f-0226-4e19-bc57-f8f224470e8c,[160.0]
68a96f68-3ff1-48ec-a679-3bd1e77dcf9a,[160.0]
1e9d1b09-da52-42a9-8d6d-e040234b2198,[160.0]
e145830f-8cd9-4aa4-b9f1-c3828c48fff9,[160.0]
2c769596-622e-4096-b69b-522221f8669d,[160.0]
2b1d74f6-5b76-47ea-bd70-7d1cf7dd257b,[160.0]
e9840fc1-7a0d-4c95-87ac-446084cfe337,[160.0]
39a48cba-190b-407c-aff4-46adf592ddd0,[160.0]
29474897-003e-413a-9374-4969049848d3,[160.0]
ae7e4e38-1104-456a-bf9c-93402d770e5c,[160.0]
15892531-2be1-42ae-95e8-c751735c234f,[160.0]
a667d54f-4604-486d-a2dc-c4af99e583d2,[160.0]
017da988-95e4-4c3b-a993-8b0933aa0f9d,[160.0]
fb5ce0da-d055-444e-b726-7237e652deb9,[160.0]
ce63812e-2ce9-49dc-abcf-3b712e7d6bba,[160.0]
32733138-b23f-4f5e-9d2e-1ba35b1087be,[160.0]
6bbbb51b-e023-43ec-b8c6-7c82de1bddbb,[160.0]
27081fb0-a814-45f0-9b50-ad49911fb5de,[160.0]
7c3314d4-d11e-4735-8ca9-a8850309de21,[160.0]
5a0b12ac-3832-4f4d-b436-d65d0f314eb6,[160.0]
a1ef1eeb-0f84-48c1-9cd6-c1e92f9e7fb3,[160.0]
7e73311f-c621-462b-a3ce-7b14901491bf,[160.0]
4be12643-0062-4ea7-8648-0fd53f849c5b,[160.0]
4dcd8647-9ed5-4576-9bc1-52f2f99d9fdb,[160.0]
8843356a-979e-462f-9e7c-9dd586240194,[160.0]
e936216a-0dd8-42a3-ab12-73ae29831660,[160.0]
87fe96fc-d683-480f-a60b-d2437927d41e,[160.0]
5a3c1e18-0e69-4f58-a143-58970ccc2bda,[160.0]
1843e0c4-bee2-43ec-a3d7-575e69a155b9,[160.0]
e927f25d-db0a-419c-815f-87f7237c3673,[160.0]
6694c2d0-7968-4257-9996-8bb664294563,[160.0]
7e46c7ae-b949-4b57-b49c-8127f22e1d7f,[160.0]
03719f02-f465-4de2-80e2-236ee94b375a,[160.0]
9f062180-9d9b-4d41-9304-7b85018dd118,[160.0]
e7143b7c-6de8-408a-8874-b2fe864eb3f5,[160.0]
ce2155be-6c99-4967-a87a-837cfbf75647,[160.0]
621fd297-7e09-4c57-b8f6-e2d11fa2bb7c,[160.0]
54013234-b610-4560-b67b-af30fe953c70,[160.0]
65b970c0-b54d-4bcd-b175-5d82c4d7b3a2,[160.0]
065bcbdd-7bce-43ed-86b2-f7b09d41b377,[160.0]
a43c67cf-7f74-4817-8ba6-6b66fd3f6e11,[160.0]
9f2f35ea-67d9-4072-945d-3460b2de3b56,[160.0]
d3a2d53c-b6a5-4f8c-8a7e-3dd8f46b0063,[160.0]
f8942f03-eb02-4054-bacc-70665de7cec9,[160.0]
fb9abbe5-c0e3-4f2f-8577-58d23c80b242,[160.0]
a2c76383-8246-48cd-b981-91c94247ac77,[160.0]
14fc040c-b272-446c-be80-5b5080228a3c,[160.0]
ca6a9cfe-737f-45b4-852a-f9835c93385f,"[160.0, 224.0]"
dd6c3a77-6880-40cd-9412-402052f85d02,[160.0]
bce06528-31a5-4344-acff-1bdf92f3059b,[160.0]
1760523c-10ce-4883-8452-dd9dd8205b4b,[160.0]
d7051701-e81a-4ca3-91e4-a0eff9b7d8c8,[160.0]
4f33eeb6-0e39-48f2-83e0-aef8a6fbcef0,"[160.0, 174.0]"
5a3a3ed7-b129-44fc-b75d-0520cdd7254e,[160.0]
012dddff-2fe3-4a34-9884-3c0423d90076,[160.0]
def62445-893a-40d8-8ecf-b8c444c66b02,[160.0]
911ed885-d1fb-498b-a472-9c95bb5409bb,[160.0]
62df4afb-8d24-4d18-84af-a9ef5ba53edb,[160.0]
6dd4e36e-2d41-4e41-a540-e4a93c025c5f,[160.0]
c776eed6-c006-452e-a031-77dd10bd43d2,[160.0]
876c281d-4e73-4a9f-b1bf-e346bc5fc916,[160.0]
d6a6d65a-f1c4-4aaa-afaf-14682d8d8785,[160.0]
cbd884ce-5f2f-4567-9298-ea4f95fbc5cb,[160.0]
9b8f332c-1789-4db0-981e-a76bc114948d,[160.0]
50e0278a-84ae-4993-9a59-7a97c2822604,[160.0]
da1f6250-7852-4dd2-953c-e699b1c3d862,[160.0]
74c20b68-ae9e-4c4e-a4e8-8786e276746f,[160.0]
be4fb1bb-6e02-46a4-9f93-3cc48d7e5be9,[160.0]
d8c765ec-4cb6-49cb-9e3d-bcae7760e298,[160.0]
64c6b204-c25c-4ef0-a2b8-45aed165ee49,[160.0]
9eb00cf0-850d-49ea-b472-ad6bde9fa63d,[160.0]
fa1ff229-d74c-4d27-a2a9-2757a149175e,[160.0]
18d895d0-04d0-49e7-b5ce-14629caf7c8e,[160.0]
7159d566-be90-4fd1-ab73-750a70042e2c,[160.0]
b36fca5d-16be-4787-989a-237ccbec4e1e,[160.0]
71d12ff7-01e3-49d0-bea1-86037f2252a7,[160.0]
80d2e8c0-55bb-4e91-ab59-e5a12f46b260,[160.0]
997c5c18-b5aa-4559-9290-aacee8671f28,[160.0]
48ec198c-1800-4d4a-acec-03f1dda1a291,[160.0]
d9005418-7c96-4ce9-9e71-dad5935e13e7,[160.0]
f8397efa-62de-493e-ad87-50508a144ff3,[160.0]
5dfe2552-dc4e-4c18-9cfb-a6a9a6f8b100,[160.0]
e8c964f5-a9c5-4b1a-a7ad-25c8411fef0b,[160.0]
83cceb1e-15a3-465b-ac9c-0df78d0b240e,[160.0]
a4367dec-3a12-4c8e-ac29-93348cc8e1df,[160.0]
f8ad1d1f-fa29-414c-8305-5c752dab2410,[160.0]
b9692e63-a1eb-4633-8e3d-7d08889bedf2,[160.0]
e8bd1c0c-34e1-492d-8cce-1fed304e0f6e,[160.0]
05b7117d-0e60-4132-b4d7-728df2bdeafd,[160.0]
33e1460a-6ab9-459f-8b75-9c6411831be4,[160.0]
04517b98-5566-4f1d-ba80-39c8cff2de7c,[160.0]
8089e667-8c08-41e4-8ee5-9ca43b9613c0,[160.0]
ac035d91-2346-47a5-a8a1-ca2f738d0471,[160.0]
8762dc82-c3bf-4b22-8bfd-fcfbb57560cf,"[160.0, 259.0]"
779e06a2-d2d5-4baf-8796-240d4c26a542,"[160.0, 259.0]"
c9a0fbc3-17a6-43be-9759-aef79fbba9b8,[160.0]
e1ba227d-39a6-4a75-8651-016e51c43672,"[160.0, 259.0]"
a07ea7c0-96a2-401e-985c-e16f7d118d40,"[160.0, 259.0]"
443685b1-9eed-419c-9d03-cd4d1722eb5e,"[160.0, 259.0]"
6033a892-4f4a-4c52-afad-c19aef47ff7a,"[160.0, 259.0]"
ede9f93a-9b0f-4761-b481-e0dcf8fdc70b,"[160.0, 259.0]"
f7636ca6-a075-4676-9d3e-5b52a60f001c,[160.0]
0cf9e2ac-632a-4621-8006-ca013f40d1de,"[160.0, 259.0]"
928a3c28-5292-4a56-b4ae-a70e552407e4,"[160.0, 259.0]"
3fe59096-3102-4d3f-9577-b738245d87e5,"[160.0, 259.0]"
45dab520-940c-48f0-9aac-9fe572390af1,[160.0]
748b6be0-4753-4ca3-8a6e-753a676f7073,[160.0]
d89ceea3-7ac0-4994-bc67-a97d6290eb4c,[160.0]
8c96702a-42a7-411d-b718-2cbe1918ef8a,[160.0]
1c56c629-b16e-4277-8bcf-56317a1a55d9,[160.0]
c420b6cd-2bb4-4aa9-9148-35bbae7058b2,[160.0]
0e4d6402-3a18-4e0b-b610-7f85a24d037d,[160.0]
e3d10362-a9eb-4fa5-95c1-01720996c15d,[160.0]
27a4fb98-55c2-40b6-a1ae-054fe74fc8b4,[160.0]
f619cda2-59bc-4a15-bec4-2827023b697e,[160.0]
ee8c76a6-c1b1-475e-8579-d38e8b8c1618,[160.0]
511a6046-3716-4005-a76a-39af38312f18,[160.0]
fa688170-f9ab-48c3-a5fb-a5ee9db9a0a4,[160.0]
8dde5f56-24c6-40d4-8217-0f80cfec6b51,[160.0]
2744e811-1ea2-433f-a20f-5f1d0e1ee59a,[160.0]
dc297210-0608-4395-9969-a410ef1b0518,[160.0]
84f02f56-7ff8-4bde-bb60-c5e1e1f9b764,[160.0]
dcf6b15d-80a6-4a9f-b887-15fc2d463d33,[160.0]
7ef5d7f1-9ed3-4c16-a7a0-8c947f735bfb,[160.0]
5171fe74-25c7-4601-ba94-737392efcc78,[160.0]
59a78356-616f-4432-a75b-8a6a6a8891d6,[160.0]
f59cfad8-5f17-452d-87d2-fe7ce4ce2ddb,[160.0]
bce83f5c-fcd1-42ac-9944-82041f2a6393,[160.0]
053d00e3-aa3a-43f8-ad3c-2b6fbb53f462,[160.0]
d7bb7189-f982-4511-b9a7-bd2147feec60,[160.0]
7fa564a3-cb53-48ce-a4e8-01a35aa933e1,[160.0]
61be0d13-5cfb-49cc-8aa9-5e8c84583811,[160.0]
d5269392-413a-4d48-a6cf-1d1aa0729b55,[160.0]
2a1b9f6d-d51e-49fd-a0c0-9f90eeef259f,[160.0]
3488774f-2bd3-46e7-83c0-da4d36197063,[160.0]
7ae2a0c7-4cad-4dd2-83f2-c5f82cce3e32,[160.0]
f7ed52e7-4e42-492c-b456-6bf73700e64c,[160.0]
fb17ba7a-fdc1-422a-9560-96f0a8c93940,[160.0]
3b1febc5-c511-4d13-a3be-fa5ca9872119,[160.0]
6cc738ab-6814-409b-9c88-ed16fb70cba8,[160.0]
a0872924-6d0f-4b8a-805b-4c0c0941ecef,[160.0]
bd7783e9-a1e0-494a-8c84-b481eb312dad,[160.0]
70abc286-0048-45fe-8471-31405685c452,[160.0]
4f32a04d-1858-4ad4-9174-a2f5b46c906b,"[160.0, 255.0]"
60842c25-1657-4450-91cf-7570b4c39281,[160.0]
8e78bb3f-7320-49c7-b13c-34dc90346d9a,[160.0]
fce39bfd-7199-448b-8a3f-d92598583faf,[160.0]
36d9ee92-b312-4bdc-a2b4-e61c84e99d71,[160.0]
fbdfcada-5194-469b-a6bc-e60c4d84befd,[160.0]
a217f05d-0961-4148-b215-2661711ba9a5,[160.0]
f089a8f4-26b5-4c07-beb4-5b30075b73d4,[160.0]
03e24a0a-79cb-49bf-ae39-4715fcb709b1,[160.0]
8dd25e6f-b0f2-4738-a899-6be5588f6975,[160.0]
e9caa33f-09c4-4421-a90d-abdf7a0ed8b8,[160.0]
d32ba433-2d81-4737-8d87-f0c75eff9ed4,[160.0]
e7dc0205-7833-421d-bb03-4fa114ff83bb,[160.0]
8c04ba4d-9688-481a-b11a-b6a201d35690,[160.0]
7e882eb2-5f80-4cd5-ad09-52c7cc8737ad,[160.0]
796c9fc2-a1dd-49e2-9ce2-f181f50764f7,[160.0]
b32d459b-72be-41be-87fb-0452a6ca8053,[160.0]
2af02346-a0f9-4a69-aaf4-c9d3e6d19a4f,[160.0]
b9b351e9-632c-4cbb-b6b5-d0e60d6a560b,[160.0]
d8fd947d-0f67-4c36-bd90-89631602a48f,[160.0]
532dc327-ce6d-44e4-9caa-00e6d5a61b65,[160.0]
61b59b24-564f-40bb-8572-5c8d22a53523,[160.0]
c645a771-ace5-4392-a10d-93906b4adbd1,[160.0]
bc0c7cf9-adc4-4f97-8671-478eff6f2b56,[160.0]
93b88082-69dc-469c-bd39-1a0d7c1f7cf5,[160.0]
8a0478af-0fa4-4396-8d87-bf077d537bcb,[160.0]
cd56e675-296a-4b57-a942-4b133e68eb27,[160.0]
30bdbb95-3dea-4531-b152-c290f34df4ec,[160.0]
08edfcf2-0f02-48a5-9edd-b11e6a49e5bb,[160.0]
ae313665-439e-4216-96a6-cbbe49a875d2,[160.0]
3fc1216a-fdce-42a2-b533-d76a6e6582fd,[160.0]
e8666216-0ca4-4d76-a024-831fa1cfe39d,[160.0]
81390363-9de2-4127-9041-9abe02f9d424,[160.0]
45a10d27-2097-4111-95be-792a110df2d0,[160.0]
6184b251-bce8-477e-a325-5076b49384b9,[160.0]
2d1294b3-d95a-4d50-8862-92a0ba583e6c,[160.0]
8836c4c8-c13d-4941-98dd-c1fadd4d70fb,[160.0]
30b67ab8-8061-4050-b0f2-356122f95816,[160.0]
e8fbe8d0-1568-49b6-8361-56a750d0e117,[160.0]
7607b332-e175-40ed-81ab-297aea2876a0,[160.0]
5cf7e415-e71c-4ffa-bd3b-77a5ead8e925,[160.0]
37fb53e9-e565-4abd-97b1-9a96c7f44550,[160.0]
09b45c55-8ee2-49ee-98ad-9c27ebec7038,[160.0]
3e93641e-1092-42af-b2f5-7a76dc12ff06,[160.0]
ed4bc227-8eb1-4524-889c-666a71a66452,"[160.0, 226.0]"
f9c493e2-86d2-487d-8378-8b5b9a05f36e,[160.0]
ba47ab37-a7e9-4fb9-8759-907064db3e42,[160.0]
6faf871b-3fb9-46b5-8af6-3b3a42a6c8d7,[160.0]
23790cbe-a9b1-49ca-ad2b-a752b4562ccb,[160.0]
6992e57a-a87c-4ea1-b634-d8d32eeb2638,[160.0]
373a3855-eb17-43de-84c3-6b19e2f499d1,[160.0]
f2c4b083-802d-4bd8-b39d-c2f5ae24cd66,[160.0]
06c49447-1b8d-4804-abdc-dee21690ebf1,[160.0]
641174b0-e990-419d-8224-099a8d258bf5,[160.0]
9276b0b3-5f25-4868-9abc-5736f0b547d2,[160.0]
31625ffd-613f-48df-945a-a40a352eaa51,[160.0]
12efccd9-1f13-42a6-a06f-97be8bba93d9,[160.0]
5eea386a-0fe7-467c-9ab2-03c514e8f558,[160.0]
c3afbdf2-fafd-465a-8158-dfe445a58b24,[160.0]
90bd796f-17ad-490b-8618-ce7c0ba482fc,[160.0]
3780fba5-bc00-40f3-bcbc-8ae95a9ffcad,[160.0]
a86a0609-64ad-412a-bfe2-c76aaadf639d,[160.0]
56a93e69-af3d-4a67-aeb3-90754a6eec49,[160.0]
9862e706-8329-4c5b-a9b8-da7804fac670,[160.0]
c2efbf44-911f-4ace-ba12-e78fd3844839,[160.0]
f05b232d-4921-4e76-9a71-6f94fa853563,[160.0]
79f8268c-e437-4553-aef6-b886c56efbfc,[160.0]
450fed6b-103c-4eec-b4f6-10ab4592a02d,[160.0]
e810cdbc-da6e-4c64-94d9-a7c19c959197,"[160.0, 259.0]"
a6030d19-33b7-4f1b-a72d-66928e5941a4,"[160.0, 259.0]"
50df75f4-3cd1-49fa-9ffc-2c9470f99ff1,"[160.0, 259.0]"
265ebb33-f65e-4ea1-81fa-e1fbcd141501,"[160.0, 259.0]"
9294943c-e264-4e08-aabd-1bd7e89e6b80,"[160.0, 259.0]"
8ef3e7e6-8d10-463d-bcfd-c7daf76b940e,"[160.0, 259.0]"
267e9457-f106-48d3-92e9-b2f85830b6a4,"[160.0, 259.0]"
5572dbee-54ed-48ec-846f-a073100e68bb,"[160.0, 259.0]"
004ce68b-b4cb-4dec-a1ab-d4213ee4d8f8,"[160.0, 259.0]"
12a1c976-3ee6-4373-bd28-3328c6ca7fe0,[160.0]
19604209-7ff3-4b1e-8fa9-142e7438f378,[160.0]
5a55c5a9-c391-4d40-ac49-ebb59813b784,[160.0]
63bbc5fb-b561-44d2-99a5-f9f25b7848a7,[160.0]
25f9e137-4a65-4ff3-ad65-0bdd6d350511,"[160.0, 259.0]"
01dea616-36bd-4958-a498-741aaa1bc3ce,"[160.0, 259.0]"
e49fdce1-4668-47c0-b551-ed390884a460,[160.0]
a3ab2577-96ba-4f16-a467-884a58c647f7,[160.0]
8a872b99-70f6-41e5-b414-4fe2241eb742,"[160.0, 259.0]"
6b5ebaf3-9f6c-4261-a1a6-2fce3e058732,[160.0]
0434dabe-d486-47de-b0c3-2deee86a5d40,"[160.0, 259.0]"
546e0df9-e108-462a-a6ee-da86183c9ff6,[160.0]
f78cdba6-d551-46a7-a970-b601342b46f5,[160.0]
c64c4fea-b455-4f33-a5b4-34ecedfe671a,[160.0]
1ac20d9e-2e42-47d9-98ca-c23893a7fc08,[160.0]
3a4136f0-5470-4bb3-890d-3cacb65f02a3,[160.0]
20bca745-6bbf-48e2-af0c-9c899d6badf9,[160.0]
a274a8da-6afa-41fa-92b8-0f7e90743c0e,[160.0]
9cabf459-cf32-4e1b-81a9-518eb606d3da,[160.0]
0f69b2fd-7f31-4e38-8db5-634dce4884cf,[160.0]
3341a02b-59b4-491e-8a3d-76c1c5e542c1,[160.0]
d7d1366a-79e4-4345-bdd1-828d73207add,[160.0]
a1afdb34-71ca-44c1-88c3-93153a33fdc5,[160.0]
7ecc06c0-eea2-4796-81e2-16985ad8c75d,[160.0]
abc689d2-7350-4494-9614-4b17acf105e1,[160.0]
5d95b9b1-00f9-45a2-baf7-f1e594c245dc,[160.0]
d4a811b8-7446-4ec7-830a-ebdf4b8fb9e2,[160.0]
301cd777-22a0-4d2a-b31c-6a39f2d31965,[160.0]
355602f9-454d-438e-8d64-d67a77df345b,"[160.0, 246.0]"
7a7c1220-9de7-49b4-a78d-790f3a0e5a97,[160.0]
1088c10a-57ae-4bc3-924e-6f9a7f1ca505,[160.0]
3cf42d29-7960-4357-9f38-2c67eecfe16a,[160.0]
8a9b3913-f108-4038-a507-cedaeae82cc1,[160.0]
4761b772-ae12-4beb-86e9-208ea9bbde1d,"[160.0, 256.0]"
efaa48d2-8c0f-445c-b464-1f6b253b5b29,[160.0]
97896797-11b9-4efa-81f7-6f67e8075317,[160.0]
5f811ccf-83d2-403f-8c0a-7a840f0aa491,[160.0]
1de67ee3-8baa-4b50-a641-47da433d00dd,[160.0]
b2c2008f-7b27-4510-ab22-c324dea1493f,[160.0]
07930995-086a-43bc-b881-2f2f45c5c3d5,[160.0]
ca775101-4e24-43e0-a4c2-f04501feafee,[160.0]
76176b40-0c08-4a9a-b209-d08ef3c5b12f,[160.0]
cac6b5b2-d016-4a5a-bd7d-48587ae80e70,[160.0]
792712eb-6082-45a6-ba70-582dca6e8d41,[160.0]
c7c1ac3c-c5d5-4e25-934e-9c8852ef93d5,[160.0]
5b02bf5a-25f0-4f34-9ea5-da3600cc05e2,[160.0]
cbb07c31-6026-4302-8561-fe8a0e24993f,[160.0]
2b4047fc-1d77-4d9e-8aaa-cd836ae51d4e,[160.0]
bbaf1a33-c80d-44d8-89bc-187a089e82eb,[160.0]
c53177f8-cc42-401a-a1de-3c1d59d7b4aa,[160.0]
cdf18153-ed95-438e-a692-2ae4c661f851,[160.0]
e1690960-e108-4c46-bcd5-f0908187408f,[160.0]
03b7dcd6-91ba-49db-91d3-1ae1d0a592de,[160.0]
d5932758-9418-41ef-9a2d-06841a2dc265,[160.0]
63738d81-a27a-4526-ab29-8b01c3c91085,[160.0]
b8daaf3c-d6c3-4b67-98d0-959349a24979,[160.0]
0de59f4a-24e2-4b14-8c30-df0fc77fee50,[160.0]
bc976a38-d308-411e-a1f2-cf2e421b93c2,[160.0]
bb731c8c-d370-4122-ba41-79658201cf92,[160.0]
1be67390-aa43-4ee6-8225-889df9ed39db,[160.0]
1cbb9be9-856e-4de6-9e28-158819139ade,[160.0]
639dcf1e-25b5-4f52-8a0b-6fac2c7f0ad0,[160.0]
0bbbca7f-d37c-4652-a6ec-698e9751497a,[160.0]
a699d69b-90d4-411b-8b84-265af5399c4b,[160.0]
7810d02c-a209-416e-81da-6bde97e06745,[160.0]
607c3d1a-8c62-4687-bf8b-a53e53571f85,[160.0]
ef053df6-4443-42d2-b0f1-0786845536e4,[160.0]
52afa330-c1c8-4820-bf81-7191237f8e5d,[160.0]
11c1bfaa-0304-47ae-8a31-5e5471dd1783,[160.0]
782b1522-9301-439d-a2c5-0ce22d05e755,[160.0]
4a5aefa9-deb4-4b81-bd9a-9d413fa7e755,[160.0]
73a398fb-3b66-456d-91a5-43fd3674c593,[160.0]
3fd0a65a-7194-4c53-9cbc-afcc19771ab4,[160.0]
7e9e0e24-3574-4bf0-bfca-f1cef69ebcbc,[160.0]
67b31027-9389-44b0-9631-abba64ca0159,"[160.0, 229.0]"
35b15188-c975-4aea-8605-26c5ceb06633,[160.0]
